Yaw,PosX,PosY,VelocityNorm,AngularVelocityZ,Time,angular_acceleration
-120.226353346033,77.1996177921075,-77.2720991506026,5,15.8428667061244,29.33,9.063920313680107
-120.067471482956,77.1745067964402,-77.3153361289267,5,15.9335059092611,29.34,9.063920313669982
-119.907683227848,77.1495161364458,-77.3586427715202,5,16.0241451123979,29.35,9.06392031367993
-119.746988580708,77.1246466915801,-77.402019136897,5,16.1147843155346,29.36,9.063920313669982
-119.585387541537,77.0998993436595,-77.4454652772733,5,16.2054235186713,29.37,9.063920313669982
-119.422880110335,77.0752749768463,-77.4889812385186,5,16.296062721808,29.38,9.063920313669982
-119.259466287101,77.050774477632,-77.5325670601072,5,16.3867019249448,29.39,9.06392031367993
-119.095146071836,77.0263987348219,-77.57622277507,5,16.4773411280816,29.4,9.063920313680285
-118.929919464539,77.0021486395177,-77.6199484099452,5,16.5679803312183,29.41,9.063920313669982
-118.763786465211,76.9780250851,-77.6637439847296,5,16.658619534355,29.42,9.063920313669982
-118.596747073852,76.9540289672107,-77.7076095128298,5,16.7492587374917,29.43,9.063920313669982
-118.428801290462,76.9301611837341,-77.7515450010133,5,16.8398979406285,29.44,9.06392031367993
-118.25994911504,76.9064226347781,-77.7955504493589,5,16.9305371437652,29.45,9.063920313669982
-118.090190547586,76.8828142226542,-77.8396258512078,5,17.0211763469019,29.46,9.063920313669982
-117.919525588102,76.8593368518575,-77.8837711931143,5,17.1118155500387,29.47,9.06392031367993
-117.747954236586,76.8359914290457,-77.9279864547965,5,17.2024547531754,29.48,9.063920313669982
-117.575476493038,76.8127788630179,-77.9722716090867,5,17.2930939563122,29.49,9.063920313680285
-117.402092357459,76.7897000646926,-78.0166266218819,5,17.3837331594489,29.5,9.063920313669982
-117.227801829849,76.7667559470847,-78.0610514520943,5,17.4743723625856,29.51,9.063920313669982
-117.052604910208,76.7439474252832,-78.1055460516017,5,17.5650115657224,29.52,9.06392031367993
-116.876501598535,76.7212754164264,-78.1501103651978,5,17.6556507688591,29.53,9.063920313669982
-116.69949189483,76.6987408396784,-78.1947443305423,5,17.7462899719959,29.54,9.06392031367993
-116.521575799095,76.6763446162037,-78.2394478781111,5,17.8369291751326,29.55,9.063920313669982
-116.342753311328,76.6540876691417,-78.2842209311467,5,17.9275683782694,29.56,9.06392031367993
-116.163024431529,76.6319709235806,-78.3290634056079,5,18.0182075814061,29.57,9.063920313669982
-115.9823891597,76.6099953065305,-78.3739752101203,5,18.1088467845428,29.58,9.063920313669982
-115.800847495838,76.5881617468961,-78.418956245926,5,18.1994859876795,29.59,9.063920313669982
-115.618399439946,76.5664711754484,-78.4640064068336,5,18.2901251908163,29.6,9.063920313680285
-115.435044992022,76.5449245247966,-78.5091255791683,5,18.380764393953,29.61,9.063920313669982
-115.250784152067,76.523522729358,-78.5543136417218,5,18.4714035970898,29.62,9.06392031367993
-115.06561692008,76.5022667253287,-78.5995704657021,5,18.5620428002265,29.63,9.063920313669982
